Decision,anger,fear,anticipation,trust,surprise,sadness,joy,disgust,positive,negative,Noun 
deceptive,0.025641026,0.017094017,0.034188034,0.034188034,0.017094017,0.034188034,0.025641026,0.025641026,0.051282051,0.034188034,0.17948718
deceptive,0.017182131,0.003436426,0.024054983,0.017182131,0.013745704,0.010309278,0.013745704,0.013745704,0.041237113,0.034364261,0.201365188
deceptive,0.023809524,0.017857143,0.023809524,0.017857143,0.011904762,0.017857143,0.017857143,0.029761905,0.047619048,0.029761905,0.230769231
deceptive,0.045685279,0.020304569,0.015228426,0.015228426,0.005076142,0.025380711,0.005076142,0.055837563,0.020304569,0.07106599,0.205128205
deceptive,0,0.010752688,0.043010753,0.032258065,0.010752688,0.010752688,0.032258065,0.010752688,0.043010753,0.010752688,0.290322581
deceptive,0.008849558,0.008849558,0.026548673,0.017699115,0,0,0.017699115,0.008849558,0.03539823,0.017699115,0.17699115
deceptive,0.011389522,0.009111617,0.043280182,0.047835991,0.022779043,0.018223235,0.043280182,0.006833713,0.082004556,0.027334852,0.22972973
deceptive,0.01369863,0.01369863,0.01369863,0.04109589,0.01369863,0.01369863,0.02739726,0.02739726,0.04109589,0.02739726,0.205479452
deceptive,0.006097561,0,0.030487805,0.018292683,0.006097561,0.006097561,0.006097561,0,0.030487805,0.036585366,0.224242424
deceptive,0.026923077,0.003846154,0.007692308,0.019230769,0.003846154,0.026923077,0,0.007692308,0.011538462,0.034615385,0.194656489
deceptive,0.00974026,0.012987013,0.025974026,0.029220779,0.016233766,0.025974026,0.016233766,0.016233766,0.055194805,0.038961039,0.210526316
deceptive,0.005524862,0.005524862,0.038674033,0.038674033,0.005524862,0.005524862,0.027624309,0.011049724,0.055248619,0.022099448,0.214285714
deceptive,0.037735849,0.018867925,0.018867925,0.018867925,0.037735849,0.018867925,0.018867925,0.018867925,0.037735849,0.056603774,0.181818182
deceptive,0.012738854,0.01910828,0.01910828,0.038216561,0.006369427,0.044585987,0.025477707,0.025477707,0.044585987,0.050955414,0.23566879
deceptive,0.008196721,0,0.040983607,0.057377049,0.040983607,0,0.032786885,0,0.090163934,0,0.209302326
deceptive,0.034482759,0,0.057471264,0.045977011,0.034482759,0,0.045977011,0.022988506,0.057471264,0.045977011,0.280898876
deceptive,0.014705882,0.007352941,0.025735294,0.014705882,0.007352941,0.011029412,0.011029412,0.022058824,0.047794118,0.036764706,0.197802198
deceptive,0.021126761,0.007042254,0.035211268,0.028169014,0.014084507,0.007042254,0.028169014,0.014084507,0.049295775,0.014084507,0.232394366
deceptive,0.006369427,0.012738854,0.025477707,0.038216561,0.012738854,0.038216561,0.025477707,0.01910828,0.063694268,0.044585987,0.170886076
deceptive,0.004385965,0,0.026315789,0.01754386,0.004385965,0.004385965,0.004385965,0.004385965,0.030701754,0.026315789,0.25
deceptive,0.023584906,0.018867925,0.051886792,0.028301887,0.014150943,0.014150943,0.018867925,0.018867925,0.037735849,0.033018868,0.216981132
deceptive,0.008928571,0.008928571,0.026785714,0.008928571,0.008928571,0.017857143,0,0.017857143,0.017857143,0.026785714,0.2
deceptive,0.02020202,0.01010101,0.026936027,0.03030303,0.023569024,0.02020202,0.023569024,0.016835017,0.067340067,0.043771044,0.220735786
deceptive,0,0,0.011363636,0.011363636,0.011363636,0.011363636,0.022727273,0,0.022727273,0.011363636,0.213483146
deceptive,0.005882353,0.005882353,0.047058824,0.041176471,0.017647059,0.005882353,0.023529412,0.011764706,0.070588235,0.035294118,0.213872832
deceptive,0.00625,0,0.0125,0.025,0.0125,0.0125,0.025,0.00625,0.0625,0.025,0.254658385
deceptive,0.012048193,0.018072289,0.06626506,0.048192771,0.042168675,0.036144578,0.036144578,0.024096386,0.102409639,0.030120482,0.289156627
deceptive,0,0.008,0.048,0.032,0.008,0.008,0.032,0,0.064,0.016,0.21875
deceptive,0,0.002915452,0.032069971,0.023323615,0.017492711,0.017492711,0.011661808,0.008746356,0.023323615,0.037900875,0.184971098
deceptive,0.01734104,0.005780347,0.040462428,0.034682081,0.028901734,0.011560694,0.023121387,0.011560694,0.052023121,0.023121387,0.190751445
deceptive,0.028037383,0.028037383,0,0.028037383,0.009345794,0.009345794,0.009345794,0.065420561,0.018691589,0.065420561,0.23853211
deceptive,0.008196721,0,0.032786885,0.040983607,0.016393443,0,0.049180328,0.024590164,0.073770492,0.032786885,0.225806452
deceptive,0.012987013,0.004329004,0.008658009,0.012987013,0.004329004,0.012987013,0.008658009,0.008658009,0.017316017,0.03030303,0.202586207
deceptive,0.014925373,0.014925373,0.007462687,0.02238806,0.02238806,0.007462687,0.007462687,0.02238806,0.044776119,0.029850746,0.185185185
deceptive,0.042553191,0.021276596,0,0.010638298,0,0.021276596,0,0.063829787,0.021276596,0.074468085,0.255319149
deceptive,0.013043478,0.017391304,0.043478261,0.017391304,0.008695652,0.013043478,0.017391304,0.017391304,0.043478261,0.039130435,0.2
deceptive,0.015267176,0.015267176,0.030534351,0.015267176,0.030534351,0.022900763,0.015267176,0.030534351,0.030534351,0.038167939,0.213740458
deceptive,0.040650407,0.040650407,0.032520325,0.032520325,0,0.040650407,0.008130081,0.056910569,0.040650407,0.105691057,0.201612903
deceptive,0,0,0.077464789,0.035211268,0.007042254,0,0.070422535,0,0.133802817,0.007042254,0.243055556
deceptive,0,0,0.021978022,0.027472527,0,0,0.010989011,0.005494505,0.043956044,0.005494505,0.262295082
deceptive,0.012345679,0,0.037037037,0.012345679,0.024691358,0.012345679,0.037037037,0.037037037,0.049382716,0.049382716,0.24691358
deceptive,0,0.006666667,0.04,0.046666667,0.026666667,0,0.02,0,0.08,0.013333333,0.226666667
deceptive,0.018518519,0.012345679,0.00617284,0.012345679,0,0.012345679,0.00617284,0.030864198,0.024691358,0.049382716,0.242424242
deceptive,0,0.01,0.04,0.03,0.01,0,0.04,0,0.05,0.01,0.17
deceptive,0.008810573,0.008810573,0.04845815,0.039647577,0.008810573,0.013215859,0.035242291,0.004405286,0.057268722,0.008810573,0.233480176
deceptive,0.025735294,0.014705882,0.033088235,0.014705882,0.025735294,0.014705882,0.014705882,0.018382353,0.018382353,0.058823529,0.201465202
deceptive,0.003663004,0.003663004,0.029304029,0.025641026,0.007326007,0.003663004,0.007326007,0.010989011,0.029304029,0.029304029,0.21978022
deceptive,0,0,0.043478261,0.017391304,0.008695652,0.008695652,0.026086957,0.008695652,0.043478261,0.026086957,0.217391304
deceptive,0.013422819,0.006711409,0.026845638,0.053691275,0.013422819,0.033557047,0.033557047,0.020134228,0.080536913,0.046979866,0.21192053
deceptive,0.004524887,0.004524887,0.022624434,0.036199095,0.009049774,0.013574661,0.018099548,0.009049774,0.054298643,0.036199095,0.247787611
deceptive,0.023622047,0.007874016,0.023622047,0.015748032,0.007874016,0.031496063,0.015748032,0.031496063,0.031496063,0.078740157,0.209302326
deceptive,0.025751073,0.030042918,0.021459227,0.017167382,0.021459227,0.017167382,0.012875536,0.021459227,0.025751073,0.0472103,0.231759657
deceptive,0.016393443,0.032786885,0,0.016393443,0,0.032786885,0.016393443,0.016393443,0.049180328,0.032786885,0.158730159
deceptive,0.011527378,0.005763689,0.005763689,0.020172911,0.005763689,0.011527378,0.011527378,0.011527378,0.037463977,0.025936599,0.170868347
deceptive,0,0,0,0.023255814,0,0,0.023255814,0,0.023255814,0.069767442,0.181818182
deceptive,0.006289308,0,0.037735849,0.031446541,0.012578616,0.012578616,0.018867925,0.006289308,0.044025157,0.031446541,0.213836478
deceptive,0.016393443,0.008196721,0.016393443,0.024590164,0.008196721,0.032786885,0.008196721,0.008196721,0.024590164,0.032786885,0.178861789
deceptive,0.011976048,0.035928144,0.041916168,0.041916168,0.023952096,0.035928144,0.023952096,0.005988024,0.053892216,0.053892216,0.239520958
deceptive,0.011152416,0,0.026022305,0.026022305,0.003717472,0.014869888,0.003717472,0.018587361,0.029739777,0.029739777,0.185185185
deceptive,0.04587156,0.02293578,0.027522936,0.013761468,0.009174312,0.02293578,0.02293578,0.013761468,0.041284404,0.050458716,0.231111111
deceptive,0.017857143,0.010204082,0.017857143,0.020408163,0.015306122,0.020408163,0.010204082,0.012755102,0.033163265,0.035714286,0.233082707
deceptive,0.008902077,0.005934718,0.041543027,0.014836795,0.011869436,0.005934718,0.014836795,0.002967359,0.029673591,0.035608309,0.2228739
deceptive,0.033707865,0.011235955,0.02247191,0.033707865,0,0.033707865,0.02247191,0.02247191,0.04494382,0.056179775,0.179775281
deceptive,0.007968127,0.003984064,0.039840637,0.055776892,0.023904382,0.015936255,0.03187251,0.011952191,0.083665339,0.011952191,0.235059761
deceptive,0.016736402,0.025104603,0.008368201,0.016736402,0.025104603,0.046025105,0.020920502,0.033472803,0.050209205,0.066945607,0.200819672
deceptive,0.025125628,0.010050251,0.015075377,0.025125628,0.005025126,0.025125628,0.030150754,0.01758794,0.042713568,0.057788945,0.162907268
deceptive,0.005780347,0.005780347,0.023121387,0.040462428,0.028901734,0.011560694,0.01734104,0.011560694,0.057803468,0.01734104,0.231638418
deceptive,0,0.005128205,0.030769231,0.020512821,0.005128205,0.015384615,0.015384615,0.005128205,0.046153846,0.030769231,0.207070707
deceptive,0.015037594,0.015037594,0.037593985,0.037593985,0.015037594,0.007518797,0.037593985,0.015037594,0.052631579,0.030075188,0.246376812
deceptive,0.010810811,0,0.048648649,0.032432432,0.024324324,0.005405405,0.024324324,0.013513514,0.045945946,0.024324324,0.202702703
deceptive,0,0,0.018348624,0.04587156,0,0,0.018348624,0,0.091743119,0.027522936,0.272727273
deceptive,0.021052632,0,0.042105263,0.031578947,0.021052632,0.021052632,0.010526316,0.031578947,0.042105263,0.052631579,0.25
deceptive,0.011764706,0.011764706,0.023529412,0.023529412,0.017647059,0.011764706,0.011764706,0.023529412,0.023529412,0.023529412,0.179190751
deceptive,0.005376344,0.010752688,0,0.016129032,0.02688172,0.032258065,0.016129032,0.005376344,0.059139785,0.037634409,0.220430108
deceptive,0.008928571,0.008928571,0.026785714,0.026785714,0,0.008928571,0.008928571,0.008928571,0.0625,0.017857143,0.147826087
deceptive,0.022222222,0.022222222,0.022222222,0.033333333,0.007407407,0.007407407,0.018518519,0.025925926,0.037037037,0.033333333,0.244444444
deceptive,0.015228426,0.020304569,0,0.015228426,0.005076142,0.020304569,0.005076142,0.015228426,0.035532995,0.045685279,0.207920792
deceptive,0.009302326,0.013953488,0.037209302,0.027906977,0.023255814,0.013953488,0.023255814,0.013953488,0.037209302,0.051162791,0.208333333
deceptive,0.017647059,0,0.029411765,0.017647059,0.011764706,0.011764706,0.023529412,0.017647059,0.029411765,0.029411765,0.300578035
deceptive,0.026086957,0.008695652,0.034782609,0,0.008695652,0.017391304,0,0.026086957,0,0.060869565,0.156521739
deceptive,0.017647059,0.011764706,0.029411765,0.017647059,0.011764706,0.005882353,0.011764706,0.035294118,0.023529412,0.047058824,0.186046512
deceptive,0.016949153,0,0.02259887,0.039548023,0.005649718,0.016949153,0.033898305,0.016949153,0.062146893,0.050847458,0.197740113
deceptive,0.005747126,0,0.040229885,0.045977011,0.022988506,0.017241379,0.051724138,0.011494253,0.063218391,0.022988506,0.213483146
deceptive,0.006756757,0,0.027027027,0.040540541,0.02027027,0.006756757,0.033783784,0.006756757,0.047297297,0.027027027,0.208053691
deceptive,0.005376344,0.016129032,0.048387097,0.02688172,0.032258065,0.016129032,0.043010753,0.005376344,0.075268817,0.016129032,0.191489362
deceptive,0.006134969,0,0.024539877,0.049079755,0,0.006134969,0.055214724,0.006134969,0.085889571,0.042944785,0.225609756
deceptive,0.011494253,0.003831418,0.019157088,0.038314176,0.019157088,0.011494253,0.026819923,0.019157088,0.049808429,0.038314176,0.187969925
deceptive,0.026143791,0,0.052287582,0.026143791,0.032679739,0.006535948,0.026143791,0.006535948,0.078431373,0.039215686,0.298701299
deceptive,0,0.009174312,0.02293578,0.02293578,0.036697248,0.013761468,0.02293578,0.004587156,0.050458716,0.041284404,0.18018018
deceptive,0.035897436,0.030769231,0.051282051,0.030769231,0.015384615,0.020512821,0.025641026,0.020512821,0.041025641,0.051282051,0.208121827
deceptive,0.024691358,0.043209877,0.024691358,0.055555556,0.037037037,0.043209877,0.055555556,0.049382716,0.086419753,0.080246914,0.210843374
deceptive,0.0125,0.00625,0.03125,0.01875,0.00625,0,0.00625,0.01875,0.025,0.025,0.238993711
deceptive,0.01183432,0.023668639,0.023668639,0.017751479,0.01183432,0.01183432,0.01183432,0.023668639,0.017751479,0.041420118,0.172413793
deceptive,0.011111111,0.016666667,0.033333333,0.016666667,0.011111111,0.005555556,0.011111111,0.016666667,0.038888889,0.033333333,0.198895028
deceptive,0.017751479,0.00591716,0.029585799,0.029585799,0.01183432,0.01183432,0.017751479,0.01183432,0.059171598,0.035502959,0.188235294
deceptive,0.0125,0.0125,0.0375,0.0375,0.025,0.0125,0.025,0.025,0.0375,0.025,0.2125
deceptive,0.00913242,0,0.059360731,0.04109589,0.01826484,0,0.02739726,0,0.050228311,0.01369863,0.199115044
deceptive,0.008298755,0.012448133,0.008298755,0.008298755,0.01659751,0.029045643,0.004149378,0.008298755,0.020746888,0.045643154,0.202479339
deceptive,0.010869565,0.007246377,0.014492754,0.032608696,0.007246377,0.007246377,0.02173913,0.010869565,0.028985507,0.018115942,0.260869565
deceptive,0,0.00617284,0.037037037,0.043209877,0.037037037,0.00617284,0.049382716,0,0.080246914,0.030864198,0.301775148
deceptive,0.00974026,0.006493506,0.055194805,0.058441558,0.032467532,0.00974026,0.048701299,0.003246753,0.081168831,0.022727273,0.208201893
deceptive,0.012578616,0,0.018867925,0.031446541,0,0.006289308,0.025157233,0.012578616,0.044025157,0.018867925,0.25308642
deceptive,0.01754386,0.011695906,0.01754386,0.011695906,0.005847953,0,0.005847953,0.01754386,0.052631579,0.035087719,0.283236994
deceptive,0.020134228,0.013422819,0.006711409,0.020134228,0.006711409,0.013422819,0,0.006711409,0.060402685,0.026845638,0.196078431
deceptive,0.013986014,0.013986014,0.034965035,0.006993007,0.006993007,0.020979021,0.006993007,0.013986014,0.020979021,0.041958042,0.230769231
deceptive,0.016326531,0.008163265,0.020408163,0.028571429,0.016326531,0.008163265,0.020408163,0.032653061,0.057142857,0.06122449,0.232
deceptive,0.015228426,0.010152284,0.010152284,0.015228426,0.015228426,0.015228426,0.010152284,0.015228426,0.050761421,0.025380711,0.1959799
deceptive,0.023121387,0.023121387,0.046242775,0.034682081,0.023121387,0.023121387,0.040462428,0.028901734,0.052023121,0.046242775,0.213872832
deceptive,0.024590164,0,0.040983607,0.049180328,0.024590164,0.016393443,0.049180328,0.008196721,0.073770492,0.024590164,0.178861789
deceptive,0.013333333,0.006666667,0.013333333,0.026666667,0.006666667,0.006666667,0.013333333,0.006666667,0.06,0.013333333,0.23178808
deceptive,0,0.010204082,0.051020408,0.051020408,0.020408163,0.010204082,0.06122449,0.010204082,0.071428571,0.030612245,0.206185567
deceptive,0.016563147,0.002070393,0.033126294,0.033126294,0.020703934,0.004140787,0.022774327,0.00621118,0.057971014,0.026915114,0.177319588
deceptive,0.010810811,0.010810811,0.037837838,0.035135135,0.016216216,0.010810811,0.043243243,0.005405405,0.064864865,0.018918919,0.213157895
deceptive,0,0,0.005025126,0.020100503,0.005025126,0.005025126,0.015075377,0.020100503,0.040201005,0.030150754,0.206030151
deceptive,0.025,0.01875,0,0.00625,0,0.00625,0,0.04375,0.00625,0.06875,0.259259259
deceptive,0,0,0.033333333,0.033333333,0,0.016666667,0,0.016666667,0.066666667,0.033333333,0.274193548
deceptive,0.030534351,0.038167939,0.076335878,0.045801527,0.038167939,0.030534351,0.061068702,0.030534351,0.106870229,0.083969466,0.257352941
deceptive,0.006451613,0.006451613,0.019354839,0.006451613,0.032258065,0.025806452,0.038709677,0.006451613,0.051612903,0.025806452,0.261146497
deceptive,0.012345679,0.018518519,0.043209877,0.030864198,0.018518519,0.00617284,0.024691358,0.00617284,0.049382716,0.024691358,0.209876543
deceptive,0.023809524,0.01984127,0.051587302,0.03968254,0.031746032,0.011904762,0.055555556,0.015873016,0.087301587,0.023809524,0.211538462
deceptive,0.00952381,0.028571429,0.028571429,0.057142857,0.00952381,0.00952381,0.047619048,0.019047619,0.066666667,0.019047619,0.2
deceptive,0.00862069,0.00862069,0.025862069,0.025862069,0.017241379,0.00862069,0.025862069,0,0.043103448,0.00862069,0.256410256
deceptive,0,0,0.030534351,0.022900763,0.030534351,0.007633588,0.015267176,0,0.022900763,0.022900763,0.179104478
deceptive,0.00952381,0.006349206,0.025396825,0.041269841,0.019047619,0.015873016,0.034920635,0.019047619,0.057142857,0.047619048,0.237341772
deceptive,0.014705882,0,0.029411765,0.044117647,0.044117647,0.029411765,0.058823529,0.014705882,0.073529412,0.044117647,0.246376812
deceptive,0.008733624,0.004366812,0.008733624,0.017467249,0.013100437,0.017467249,0.013100437,0.013100437,0.013100437,0.03930131,0.192307692
deceptive,0.005952381,0.005952381,0.035714286,0.047619048,0.023809524,0.011904762,0.011904762,0.005952381,0.071428571,0.023809524,0.242774567
deceptive,0.006042296,0.006042296,0.012084592,0.021148036,0.012084592,0.012084592,0.018126888,0.012084592,0.078549849,0.042296073,0.218289086
deceptive,0.04,0.02,0.04,0.06,0.02,0.02,0.06,0.06,0.1,0.06,0.254901961
deceptive,0.027027027,0.010810811,0.021621622,0.016216216,0,0.027027027,0.016216216,0.010810811,0.064864865,0.037837838,0.188172043
deceptive,0.015267176,0,0.015267176,0.038167939,0.015267176,0.022900763,0.030534351,0.022900763,0.06870229,0.045801527,0.244274809
deceptive,0.026548673,0.017699115,0.03539823,0.044247788,0,0.026548673,0.044247788,0.03539823,0.053097345,0.061946903,0.203539823
deceptive,0.006968641,0.013937282,0.031358885,0.017421603,0.013937282,0.010452962,0.020905923,0.010452962,0.041811847,0.027874564,0.214285714
deceptive,0,0,0.012658228,0.063291139,0.025316456,0.012658228,0.037974684,0,0.063291139,0,0.24691358
deceptive,0.018292683,0.018292683,0.018292683,0.018292683,0.024390244,0.030487805,0.024390244,0.018292683,0.036585366,0.042682927,0.21686747
deceptive,0.02,0.012,0.028,0.012,0.004,0.012,0.008,0.02,0.024,0.032,0.18503937
deceptive,0.013793103,0.006896552,0.020689655,0.020689655,0.020689655,0.013793103,0.020689655,0.020689655,0.068965517,0.055172414,0.265306122
deceptive,0.006711409,0.006711409,0.033557047,0.006711409,0.013422819,0.013422819,0.006711409,0.006711409,0.020134228,0.026845638,0.19205298
deceptive,0.060240964,0,0.024096386,0,0,0.012048193,0,0.024096386,0.012048193,0.060240964,0.209302326
deceptive,0.021978022,0,0.065934066,0.043956044,0.021978022,0.010989011,0.032967033,0.010989011,0.087912088,0.032967033,0.173913044
deceptive,0.00877193,0.026315789,0.026315789,0.035087719,0.01754386,0.01754386,0.026315789,0.026315789,0.052631579,0.078947368,0.141666667
deceptive,0.010273973,0,0.020547945,0.020547945,0.020547945,0.017123288,0.01369863,0.003424658,0.037671233,0.044520548,0.194539249
deceptive,0.036697248,0.027522936,0.055045872,0.036697248,0.036697248,0.036697248,0.055045872,0.009174312,0.082568807,0.036697248,0.25
deceptive,0.007662835,0,0.019157088,0.026819923,0.007662835,0.003831418,0.011494253,0.011494253,0.034482759,0.019157088,0.212121212
deceptive,0.02247191,0.005617978,0.04494382,0.016853933,0,0.016853933,0.005617978,0.02247191,0.028089888,0.050561798,0.194444444
deceptive,0.010714286,0.007142857,0.032142857,0.039285714,0.025,0.014285714,0.042857143,0.014285714,0.060714286,0.032142857,0.204861111
deceptive,0.020689655,0.006896552,0.034482759,0.027586207,0.020689655,0.013793103,0.027586207,0.013793103,0.048275862,0.04137931,0.2
deceptive,0.012903226,0.006451613,0.04516129,0.019354839,0.025806452,0.012903226,0.025806452,0.006451613,0.038709677,0.032258065,0.267515924
deceptive,0.004424779,0.017699115,0.03539823,0.013274336,0.004424779,0,0.013274336,0.004424779,0.044247788,0.026548673,0.242290749
deceptive,0.021276596,0.007092199,0.010638298,0.021276596,0.010638298,0.017730496,0.014184397,0.024822695,0.035460993,0.046099291,0.229681979
deceptive,0.008230453,0,0.028806584,0.049382716,0.016460905,0,0.028806584,0.028806584,0.041152263,0.037037037,0.199186992
deceptive,0.011111111,0.011111111,0.027777778,0.011111111,0.005555556,0.016666667,0.005555556,0.011111111,0.05,0.033333333,0.207650273
deceptive,0.014662757,0,0.011730205,0.020527859,0.002932551,0.008797654,0.011730205,0.017595308,0.041055718,0.035190616,0.172011662
deceptive,0,0,0.013888889,0.013888889,0,0.013888889,0,0.013888889,0.041666667,0.013888889,0.180555556
deceptive,0.008928571,0.004464286,0.035714286,0.017857143,0.022321429,0.008928571,0.013392857,0.004464286,0.026785714,0.017857143,0.200892857
deceptive,0.018691589,0.018691589,0.028037383,0.046728972,0.009345794,0.018691589,0.028037383,0.028037383,0.046728972,0.056074766,0.266055046
deceptive,0.013157895,0.013157895,0.039473684,0.026315789,0,0.013157895,0.013157895,0.026315789,0.039473684,0.039473684,0.27631579
deceptive,0,0,0.02739726,0.034246575,0.034246575,0,0.020547945,0.006849315,0.054794521,0.020547945,0.260273973
deceptive,0.016260163,0.008130081,0.032520325,0.032520325,0.024390244,0.016260163,0.032520325,0.008130081,0.081300813,0.016260163,0.272
deceptive,0.047058824,0.035294118,0,0.035294118,0,0.035294118,0.035294118,0.047058824,0.058823529,0.070588235,0.211764706
deceptive,0.035087719,0.040935673,0.01754386,0.011695906,0.011695906,0.029239766,0.029239766,0.029239766,0.052631579,0.046783626,0.23255814
deceptive,0.021505376,0,0.043010753,0.021505376,0.010752688,0.021505376,0.021505376,0.053763441,0.021505376,0.064516129,0.263157895
deceptive,0.001801802,0.003603604,0.034234234,0.028828829,0.014414414,0.007207207,0.014414414,0.001801802,0.054054054,0.018018018,0.221631206
deceptive,0.02173913,0,0.043478261,0.043478261,0.043478261,0.02173913,0.032608696,0,0.065217391,0.032608696,0.247311828
deceptive,0.016129032,0.016129032,0.02688172,0.037634409,0.021505376,0.016129032,0.010752688,0.016129032,0.032258065,0.021505376,0.23655914
deceptive,0,0,0.042553191,0.031914894,0.010638298,0,0.031914894,0,0.074468085,0.010638298,0.222222222
deceptive,0.008658009,0,0.025974026,0.034632035,0.012987013,0.021645022,0.025974026,0.008658009,0.069264069,0.017316017,0.234782609
deceptive,0.023622047,0.031496063,0.023622047,0.007874016,0,0.015748032,0.007874016,0.007874016,0.015748032,0.039370079,0.244094488
deceptive,0.025974026,0.012987013,0.051948052,0.038961039,0.025974026,0.012987013,0.038961039,0.025974026,0.12987013,0.025974026,0.233766234
deceptive,0.004504505,0.009009009,0.058558559,0.045045045,0.022522523,0.004504505,0.036036036,0.013513514,0.067567568,0.013513514,0.262222222
deceptive,0.032467532,0.019480519,0.051948052,0.025974026,0.012987013,0.025974026,0.019480519,0.032467532,0.038961039,0.071428571,0.251612903
deceptive,0.02016129,0.004032258,0.028225806,0.028225806,0.012096774,0.008064516,0.02016129,0.02016129,0.044354839,0.048387097,0.205533597
deceptive,0.017123288,0.023972603,0.020547945,0.037671233,0.017123288,0.006849315,0.023972603,0.020547945,0.065068493,0.030821918,0.218430034
deceptive,0.013333333,0.013333333,0.053333333,0.053333333,0.026666667,0.013333333,0.066666667,0.013333333,0.08,0.013333333,0.266666667
deceptive,0.035856574,0.019920319,0.03187251,0.023904382,0.015936255,0.019920319,0.023904382,0.047808765,0.047808765,0.075697211,0.217391304
deceptive,0,0.008928571,0.0625,0.071428571,0.035714286,0.008928571,0.044642857,0.008928571,0.080357143,0.044642857,0.256637168
deceptive,0.004694836,0,0.042253521,0.018779343,0.018779343,0.023474178,0.014084507,0,0.046948357,0.03286385,0.214953271
deceptive,0.011764706,0,0.035294118,0.035294118,0.023529412,0.011764706,0.011764706,0.035294118,0.035294118,0.035294118,0.255813954
deceptive,0.018404908,0.018404908,0.024539877,0.012269939,0.018404908,0.018404908,0.006134969,0.012269939,0.036809816,0.049079755,0.260606061
deceptive,0.016771488,0.014675052,0.023060797,0.029350105,0.014675052,0.014675052,0.01048218,0.008385744,0.044025157,0.048218029,0.252587992
deceptive,0.016806723,0.016806723,0.033613445,0.033613445,0.016806723,0.016806723,0.025210084,0.016806723,0.050420168,0.033613445,0.213114754
deceptive,0.023648649,0.016891892,0.040540541,0.033783784,0.013513514,0.02027027,0.016891892,0.02027027,0.043918919,0.054054054,0.20735786
deceptive,0.024691358,0.012345679,0.012345679,0,0,0.012345679,0,0.037037037,0.024691358,0.049382716,0.188235294
deceptive,0.004672897,0,0.004672897,0.014018692,0,0.004672897,0.023364486,0.014018692,0.03271028,0.018691589,0.219626168
deceptive,0.005988024,0.005988024,0.011976048,0.02994012,0,0,0.023952096,0.005988024,0.065868263,0.011976048,0.257309942
deceptive,0.028301887,0.009433962,0.047169811,0.047169811,0.009433962,0.018867925,0.018867925,0.018867925,0.056603774,0.028301887,0.179245283
deceptive,0.015384615,0.012820513,0.028205128,0.038461538,0.015384615,0.015384615,0.028205128,0.017948718,0.053846154,0.041025641,0.232736573
deceptive,0.020408163,0.020408163,0.020408163,0,0,0.020408163,0,0.040816327,0.020408163,0.040816327,0.265306122
deceptive,0,0.014705882,0,0.014705882,0,0.014705882,0,0,0.029411765,0.029411765,0.202898551
deceptive,0.014705882,0.029411765,0,0,0,0.014705882,0,0.014705882,0.044117647,0.029411765,0.279411765
deceptive,0.023622047,0.003937008,0.015748032,0.039370079,0.027559055,0.011811024,0.035433071,0.019685039,0.07480315,0.043307087,0.26171875
deceptive,0,0,0.055555556,0.044444444,0.011111111,0.011111111,0.022222222,0.011111111,0.088888889,0.011111111,0.322222222
deceptive,0.010582011,0.010582011,0.026455026,0.031746032,0,0.021164021,0.005291005,0.010582011,0.042328042,0.021164021,0.232804233
deceptive,0.007751938,0,0.031007752,0.046511628,0.023255814,0.031007752,0.015503876,0.007751938,0.046511628,0.031007752,0.184615385
deceptive,0.011235955,0.011235955,0,0,0.011235955,0.011235955,0,0.011235955,0.02247191,0.02247191,0.2
deceptive,0.009287926,0.015479876,0.030959752,0.021671827,0.018575851,0.018575851,0.030959752,0.00619195,0.037151703,0.034055728,0.168674699
deceptive,0.018656716,0.003731343,0.037313433,0.048507463,0.007462687,0.007462687,0.03358209,0.007462687,0.070895522,0.059701493,0.224264706
deceptive,0.016216216,0.010810811,0.027027027,0.032432432,0.021621622,0,0.032432432,0.021621622,0.07027027,0.016216216,0.197860963
deceptive,0.02173913,0.017391304,0.039130435,0.030434783,0.02173913,0.008695652,0.008695652,0.013043478,0.043478261,0.034782609,0.201716738
deceptive,0.025380711,0.005076142,0.055837563,0.020304569,0.010152284,0.005076142,0.020304569,0.020304569,0.035532995,0.035532995,0.224390244
deceptive,0.00617284,0,0.012345679,0.018518519,0.012345679,0,0.012345679,0.018518519,0.024691358,0.018518519,0.228395062
deceptive,0.013888889,0.006944444,0.041666667,0.048611111,0.027777778,0,0.027777778,0.006944444,0.0625,0.048611111,0.208333333
deceptive,0.014925373,0.007462687,0.007462687,0.02238806,0,0.007462687,0.029850746,0.014925373,0.052238806,0.029850746,0.264705882
deceptive,0.004424779,0.008849558,0.03539823,0.022123894,0.017699115,0.013274336,0.022123894,0.008849558,0.03539823,0.017699115,0.185022026
deceptive,0.01010101,0,0.02020202,0.01010101,0.02020202,0.03030303,0.02020202,0.02020202,0.04040404,0.060606061,0.272727273
deceptive,0.014492754,0.007246377,0.036231884,0.036231884,0.014492754,0.014492754,0.028985507,0.02173913,0.036231884,0.028985507,0.224637681
deceptive,0.032894737,0.006578947,0.039473684,0.019736842,0.013157895,0.026315789,0.019736842,0.026315789,0.046052632,0.052631579,0.269736842
deceptive,0.00621118,0,0.01863354,0.037267081,0.00621118,0,0.024844721,0.00621118,0.055900621,0.01863354,0.212121212
deceptive,0,0,0.038834951,0.038834951,0.009708738,0,0.019417476,0,0.087378641,0,0.240384615
