Decision,anger,fear,anticipation,trust,surprise,sadness,joy,disgust,positive,negative
truthful,0.01754386,0,0.01754386,0.061403509,0.00877193,0.043859649,0.026315789,0.026315789,0.061403509,0.078947368
truthful,0.007518797,0.015037594,0.007518797,0.007518797,0,0.007518797,0.007518797,0,0.015037594,0.037593985
truthful,0,0,0.013452915,0.022421525,0.013452915,0.004484305,0.01793722,0,0.031390135,0.00896861
truthful,0.012987013,0,0.006493506,0.006493506,0,0.012987013,0.006493506,0,0.019480519,0.019480519
truthful,0,0,0.017241379,0.040229885,0,0.034482759,0,0,0.040229885,0.034482759
truthful,0.011811024,0.011811024,0.015748031,0.011811024,0.007874016,0.007874016,0.011811024,0.007874016,0.027559055,0.031496063
truthful,0.007692308,0.007692308,0.046153846,0.030769231,0.007692308,0.015384615,0.023076923,0.015384615,0.069230769,0.030769231
truthful,0.012195122,0.006097561,0,0.024390244,0,0.012195122,0.018292683,0.018292683,0.048780488,0.024390244
truthful,0,0.006622517,0.043046358,0.029801325,0.023178808,0.009933775,0.026490066,0,0.039735099,0.013245033
truthful,0,0,0.021505376,0.010752688,0,0.021505376,0.010752688,0,0.010752688,0.032258065
truthful,0.006369427,0.01910828,0.025477707,0.038216561,0.012738854,0.025477707,0.025477707,0.01910828,0.063694268,0.063694268
truthful,0.012195122,0.012195122,0.012195122,0.048780488,0,0.012195122,0.024390244,0.06097561,0.024390244,0.06097561
truthful,0.020833333,0.020833333,0.041666667,0.041666667,0.041666667,0.020833333,0.041666667,0.041666667,0.0625,0.0625
truthful,0,0.020833333,0.03125,0.03125,0.020833333,0.03125,0.052083333,0.010416667,0.09375,0.041666667
truthful,0.013262599,0.00795756,0.01061008,0.018567639,0.00795756,0.01061008,0.015915119,0.00530504,0.031830239,0.021220159
truthful,0.010869565,0,0.010869565,0.010869565,0,0,0.02173913,0.010869565,0.043478261,0.02173913
truthful,0.019607843,0.013071895,0.019607843,0.032679739,0,0.026143791,0.019607843,0.019607843,0.052287582,0.039215686
truthful,0.007874016,0.023622047,0.031496063,0.007874016,0,0.015748031,0.015748031,0.015748031,0.015748031,0.023622047
truthful,0.002967359,0,0.005934718,0.017804154,0.005934718,0.014836795,0.008902077,0.017804154,0.020771513,0.029673591
truthful,0,0.019230769,0.019230769,0.028846154,0.009615385,0.019230769,0.019230769,0,0.038461538,0.019230769
truthful,0,0,0,0.031746032,0,0,0,0,0.063492063,0
truthful,0,0,0.011764706,0.011764706,0.011764706,0.011764706,0.011764706,0,0.023529412,0.011764706
truthful,0.012195122,0.006097561,0,0.024390244,0,0.012195122,0.018292683,0.018292683,0.048780488,0.024390244
truthful,0,0,0.018181818,0.036363636,0.018181818,0,0,0,0.036363636,0.054545455
truthful,0.023529412,0,0.023529412,0.035294118,0,0.035294118,0.011764706,0.035294118,0.023529412,0.047058824
truthful,0,0.006289308,0.025157233,0,0,0.012578616,0,0,0.031446541,0.031446541
truthful,0.009259259,0,0.037037037,0.009259259,0.027777778,0.018518519,0.027777778,0.009259259,0.046296296,0.037037037
truthful,0.00456621,0.00456621,0.02283105,0.02739726,0.00913242,0.00913242,0.01826484,0.00456621,0.03196347,0.01826484
truthful,0,0,0.027149321,0.018099548,0.009049774,0.004524887,0.018099548,0.009049774,0.031674208,0.013574661
truthful,0.01635514,0.002336449,0.01635514,0.03271028,0.014018692,0.007009346,0.030373832,0.01635514,0.070093458,0.03271028
truthful,0.010416667,0.005208333,0.010416667,0.015625,0.005208333,0.020833333,0.010416667,0.010416667,0.03125,0.03125
truthful,0,0,0.02247191,0.011235955,0,0,0,0.011235955,0,0.02247191
truthful,0.003067485,0.009202454,0.015337423,0.012269939,0.003067485,0,0.024539877,0.003067485,0.04601227,0.009202454
truthful,0.011627907,0.046511628,0.023255814,0.011627907,0,0.034883721,0,0.011627907,0.069767442,0.046511628
truthful,0.011764706,0,0.011764706,0,0,0.011764706,0,0,0,0.023529412
truthful,0.014184397,0.010638298,0.021276596,0.028368794,0.017730496,0.021276596,0.010638298,0.014184397,0.04964539,0.035460993
truthful,0.016666667,0.008333333,0.025,0.016666667,0.025,0.008333333,0.016666667,0.008333333,0.05,0.033333333
truthful,0,0.011627907,0,0.011627907,0,0.011627907,0,0,0,0.023255814
truthful,0.028169014,0,0.028169014,0.084507042,0,0,0.028169014,0,0.056338028,0.056338028
truthful,0.03,0.02,0.01,0.01,0,0.04,0,0.02,0.03,0.05
truthful,0.006024096,0,0.024096386,0.054216867,0.006024096,0.006024096,0.036144578,0.006024096,0.060240964,0.012048193
truthful,0.015151515,0,0.007575758,0,0.007575758,0.007575758,0,0,0.022727273,0.007575758
truthful,0.011049724,0.011049724,0,0.016574586,0.005524862,0.016574586,0.005524862,0.005524862,0.038674033,0.016574586
truthful,0.011764706,0.023529412,0,0,0,0.023529412,0,0.011764706,0,0.023529412
truthful,0,0.006993007,0,0.013986014,0.013986014,0.020979021,0,0.006993007,0.013986014,0.020979021
truthful,0.017094017,0.008547009,0.034188034,0.042735043,0.017094017,0.008547009,0.042735043,0.017094017,0.05982906,0.034188034
truthful,0.00952381,0.00952381,0,0.014285714,0.004761905,0.019047619,0.004761905,0.00952381,0.019047619,0.023809524
truthful,0,0.004032258,0.016129032,0.024193548,0.008064516,0,0.016129032,0,0.028225806,0.004032258
truthful,0,0.008849558,0.053097345,0.026548673,0.026548673,0.008849558,0.026548673,0,0.061946903,0.03539823
truthful,0.008510638,0.008510638,0.025531915,0.034042553,0.008510638,0.004255319,0.025531915,0.004255319,0.068085106,0.021276596
truthful,0.008130081,0.004065041,0.004065041,0.012195122,0.008130081,0.008130081,0.012195122,0.020325203,0.032520325,0.040650407
truthful,0.00621118,0,0.01863354,0.031055901,0.01242236,0.01242236,0.01863354,0,0.043478261,0.01863354
truthful,0,0,0.005291005,0.031746032,0,0,0.021164021,0,0.042328042,0
truthful,0,0,0.01010101,0,0,0.01010101,0.01010101,0,0.03030303,0.02020202
truthful,0.008695652,0.008695652,0.026086957,0.017391304,0,0.008695652,0.017391304,0.008695652,0.052173913,0.017391304
truthful,0,0.007352941,0.022058824,0.029411765,0.007352941,0.014705882,0.007352941,0,0.044117647,0.029411765
truthful,0.02173913,0.02484472,0.01863354,0.01242236,0.01552795,0.02484472,0.01552795,0.02484472,0.031055901,0.049689441
truthful,0.044444444,0.011111111,0.011111111,0.011111111,0,0.022222222,0,0.022222222,0.022222222,0.044444444
truthful,0.004761905,0.004761905,0.014285714,0.023809524,0,0.004761905,0.00952381,0.004761905,0.023809524,0.004761905
truthful,0.006944444,0.006944444,0.027777778,0.027777778,0,0.027777778,0.034722222,0,0.0625,0.041666667
truthful,0.014705882,0.014705882,0,0,0.014705882,0.014705882,0,0,0.014705882,0.044117647
truthful,0.02,0.01,0.04,0.03,0.02,0.02,0.02,0.01,0.06,0.05
truthful,0.011235955,0,0.011235955,0.04494382,0.02247191,0,0.033707865,0,0.033707865,0.011235955
truthful,0.013071895,0.006535948,0.006535948,0.006535948,0,0.013071895,0,0.006535948,0.013071895,0.039215686
truthful,0.013745704,0.003436426,0.027491409,0.030927835,0.013745704,0.010309278,0.006872852,0.006872852,0.04467354,0.013745704
truthful,0,0,0.06,0.02,0.02,0.01,0.02,0,0.03,0.02
truthful,0.011764706,0.011764706,0,0,0,0.011764706,0,0.011764706,0,0.035294118
truthful,0.018404908,0,0.030674847,0.024539877,0.018404908,0.012269939,0.018404908,0.012269939,0.036809816,0.024539877
truthful,0.014814815,0.007407407,0.007407407,0.02962963,0.007407407,0.014814815,0.022222222,0.014814815,0.044444444,0.022222222
truthful,0.006802721,0.006802721,0.013605442,0.013605442,0,0.006802721,0,0.006802721,0.020408163,0.040816327
truthful,0,0,0.03030303,0.045454545,0,0,0.060606061,0,0.060606061,0
truthful,0,0,0.02173913,0.065217391,0.02173913,0,0.02173913,0,0.065217391,0
truthful,0.009708738,0.024271845,0.019417476,0.019417476,0.014563107,0.014563107,0.014563107,0.014563107,0.038834951,0.029126214
truthful,0.004807692,0,0.028846154,0.033653846,0.014423077,0,0.028846154,0,0.057692308,0.009615385
truthful,0.005102041,0.005102041,0.020408163,0,0,0.005102041,0,0.005102041,0.010204082,0.015306122
truthful,0,0.003690037,0.018450185,0.018450185,0.003690037,0.003690037,0.022140221,0.007380074,0.044280443,0.014760148
truthful,0,0.006756757,0.013513514,0.013513514,0,0.02027027,0,0,0.013513514,0.02027027
truthful,0.002347418,0.007042254,0.014084507,0.011737089,0.014084507,0.002347418,0.014084507,0.009389671,0.03286385,0.007042254
truthful,0.003081664,0.003081664,0.01540832,0.044684129,0.004622496,0.00770416,0.006163328,0.003081664,0.058551618,0.020030817
truthful,0,0,0.01659751,0.020746888,0.008298755,0,0.012448133,0,0.024896266,0
truthful,0.007692308,0.015384615,0.030769231,0.046153846,0.023076923,0.015384615,0.038461538,0,0.046153846,0.015384615
truthful,0.008064516,0.008064516,0.024193548,0.008064516,0,0.008064516,0.008064516,0.008064516,0.024193548,0.016129032
truthful,0.012048193,0.024096386,0.024096386,0.036144578,0.024096386,0.012048193,0.024096386,0.012048193,0.072289157,0.012048193
truthful,0.005494505,0.005494505,0.016483516,0.027472527,0.010989011,0,0.016483516,0,0.027472527,0.021978022
truthful,0.026666667,0,0,0,0.013333333,0.066666667,0.013333333,0,0.013333333,0.08
truthful,0.005813953,0.005813953,0.005813953,0.034883721,0.005813953,0.005813953,0.011627907,0.005813953,0.023255814,0.011627907
truthful,0.005882353,0,0.023529412,0.017647059,0.011764706,0.011764706,0.011764706,0.005882353,0.017647059,0.011764706
truthful,0,0.011111111,0.033333333,0.044444444,0.022222222,0.022222222,0.033333333,0,0.055555556,0.022222222
truthful,0.007874016,0.015748031,0.023622047,0.031496063,0.007874016,0.007874016,0.023622047,0.023622047,0.039370079,0.039370079
truthful,0,0,0.038095238,0.019047619,0.00952381,0,0.019047619,0,0.038095238,0.00952381
truthful,0.005780347,0.005780347,0.034682081,0.011560694,0.023121387,0.01734104,0.01734104,0.023121387,0.028901734,0.034682081
truthful,0.01010101,0.01010101,0.01010101,0.02020202,0,0.02020202,0.01010101,0.01010101,0.02020202,0.03030303
truthful,0.005263158,0.013157895,0.015789474,0.023684211,0.007894737,0.015789474,0.010526316,0,0.036842105,0.023684211
truthful,0.012121212,0.018181818,0.024242424,0.048484848,0.012121212,0.012121212,0.012121212,0.03030303,0.060606061,0.048484848
truthful,0.011363636,0.011363636,0.022727273,0.068181818,0.011363636,0,0.045454545,0.011363636,0.079545455,0.022727273
truthful,0,0,0.037037037,0.037037037,0,0,0.027777778,0.009259259,0.055555556,0.009259259
truthful,0.012048193,0.006024096,0.048192771,0.006024096,0,0,0.006024096,0.012048193,0.030120482,0.042168675
truthful,0.009345794,0.004672897,0.023364486,0.009345794,0.014018692,0.004672897,0.014018692,0.004672897,0.03271028,0.023364486
truthful,0,0,0.006756757,0,0,0.006756757,0,0.006756757,0,0.040540541
truthful,0,0,0,0,0,0.015748031,0,0,0.031496063,0.015748031
truthful,0.00952381,0.00952381,0.019047619,0.028571429,0.00952381,0.00952381,0.019047619,0.00952381,0.028571429,0.028571429
truthful,0.020725389,0,0.020725389,0.020725389,0.025906736,0.010362694,0.015544041,0,0.025906736,0.020725389
truthful,0.003039514,0,0.012158055,0.006079027,0.012158055,0.009118541,0.012158055,0.003039514,0.027355623,0.015197568
truthful,0.009478673,0.014218009,0.009478673,0.014218009,0.009478673,0.009478673,0.009478673,0.018957346,0.023696682,0.028436019
truthful,0.014563107,0.004854369,0.029126214,0.024271845,0.009708738,0.024271845,0.014563107,0.009708738,0.038834951,0.024271845
truthful,0,0.030769231,0.015384615,0.015384615,0,0.015384615,0.015384615,0.030769231,0.030769231,0.092307692
truthful,0.024390244,0.032520325,0.016260163,0.008130081,0,0.032520325,0.016260163,0.032520325,0.016260163,0.056910569
truthful,0,0.010638298,0.021276596,0.010638298,0.010638298,0.021276596,0.010638298,0,0.010638298,0.021276596
truthful,0,0,0.026315789,0.013157895,0,0,0.013157895,0,0.026315789,0
truthful,0,0,0.026666667,0.026666667,0,0.013333333,0.026666667,0.013333333,0.04,0.013333333
truthful,0.006756757,0,0,0.023648649,0,0.003378378,0,0.003378378,0.02027027,0.016891892
truthful,0,0.021428571,0.028571429,0.014285714,0.028571429,0.007142857,0.021428571,0,0.042857143,0.021428571
truthful,0.007168459,0.003584229,0.014336918,0.017921147,0.010752688,0.007168459,0.014336918,0.010752688,0.028673835,0.021505376
truthful,0.017241379,0,0.017241379,0.034482759,0.017241379,0,0.034482759,0.034482759,0.034482759,0.034482759
truthful,0.011363636,0,0.028409091,0.011363636,0.022727273,0.011363636,0.017045455,0.011363636,0.045454545,0.022727273
truthful,0,0,0.029850746,0.014925373,0.004975124,0.004975124,0.014925373,0,0.024875622,0.024875622
truthful,0.008298755,0.01659751,0.008298755,0.020746888,0.004149378,0.024896266,0.01659751,0.004149378,0.041493776,0.033195021
truthful,0,0.025,0,0.0125,0,0.0125,0,0.0125,0.0125,0.025
truthful,0.007272727,0.003636364,0.025454545,0.021818182,0.021818182,0.007272727,0.025454545,0.003636364,0.047272727,0.010909091
truthful,0.008474576,0.012711864,0.004237288,0.008474576,0.008474576,0.012711864,0.004237288,0.004237288,0.012711864,0.016949153
truthful,0.009950249,0.009950249,0.004975124,0.024875622,0,0.009950249,0.014925373,0.014925373,0.039800995,0.029850746
truthful,0,0,0,0,0.015151515,0,0,0,0,0.015151515
truthful,0,0.008888889,0.013333333,0.031111111,0.004444444,0.013333333,0.022222222,0.008888889,0.035555556,0.031111111
truthful,0.010309278,0.020618557,0.041237113,0.030927835,0.005154639,0.036082474,0.020618557,0.020618557,0.041237113,0.06185567
truthful,0.019047619,0.015873016,0.022222222,0.025396825,0.012698413,0.019047619,0.015873016,0.00952381,0.034920635,0.041269841
truthful,0.012820513,0,0.025641026,0.038461538,0.012820513,0.012820513,0.051282051,0.012820513,0.064102564,0.038461538
truthful,0,0.018181818,0.027272727,0,0,0,0,0,0,0.036363636
truthful,0.007751938,0,0.015503876,0.023255814,0.015503876,0.007751938,0.023255814,0,0.031007752,0.015503876
truthful,0,0.015384615,0.01025641,0,0.005128205,0.015384615,0.005128205,0.005128205,0.020512821,0.020512821
truthful,0.018018018,0,0,0,0,0.018018018,0,0.027027027,0.009009009,0.036036036
truthful,0.005076142,0.002538071,0.020304569,0.015228426,0.010152284,0.005076142,0.015228426,0.002538071,0.030456853,0.020304569
truthful,0.008130081,0.008130081,0.014634146,0.040650407,0.008130081,0.014634146,0.011382114,0.008130081,0.040650407,0.030894309
truthful,0.009009009,0.009009009,0.036036036,0.036036036,0.027027027,0,0.036036036,0,0.063063063,0.009009009
truthful,0.013986014,0.006993007,0.013986014,0.020979021,0,0.006993007,0.013986014,0.013986014,0.034965035,0.020979021
truthful,0.007109005,0.004739336,0.018957346,0.023696682,0.014218009,0.007109005,0.016587678,0.007109005,0.04028436,0.023696682
truthful,0.006849315,0.01369863,0.034246575,0.034246575,0.01369863,0.01369863,0.034246575,0.006849315,0.061643836,0.04109589
truthful,0.011428571,0.017142857,0.011428571,0.022857143,0.005714286,0.028571429,0.011428571,0.011428571,0.028571429,0.04
truthful,0.028846154,0.019230769,0.038461538,0,0,0.028846154,0,0.019230769,0.009615385,0.057692308
truthful,0.014814815,0,0,0,0,0.007407407,0,0.007407407,0.022222222,0.022222222
truthful,0.012820513,0,0,0.012820513,0,0,0,0.012820513,0.025641026,0.012820513
truthful,0,0,0,0.016393443,0,0,0,0,0.016393443,0
truthful,0.005813953,0.011627907,0.01744186,0.01744186,0.005813953,0.01744186,0.005813953,0,0.01744186,0.029069767
truthful,0.005780347,0,0.023121387,0.028901734,0.005780347,0.005780347,0.023121387,0.023121387,0.034682081,0.028901734
truthful,0.019704433,0.004926108,0.014778325,0.009852217,0,0.034482759,0.009852217,0.014778325,0.02955665,0.039408867
truthful,0.020134228,0,0.006711409,0.013422819,0,0.020134228,0,0,0.013422819,0.026845638
truthful,0.003597122,0.003597122,0.032374101,0.035971223,0.007194245,0.021582734,0.017985612,0.014388489,0.057553957,0.021582734
truthful,0.004098361,0.004098361,0.024590164,0.004098361,0.016393443,0.008196721,0.016393443,0.004098361,0.020491803,0.016393443
truthful,0.02020202,0,0.03030303,0.050505051,0.02020202,0,0.04040404,0.01010101,0.080808081,0.02020202
truthful,0.005859375,0.005859375,0.009765625,0.0234375,0.001953125,0.013671875,0.015625,0.005859375,0.041015625,0.025390625
truthful,0.014150943,0.014150943,0.023584906,0.009433962,0,0.014150943,0.004716981,0.009433962,0.023584906,0.047169811
truthful,0.027027027,0.013513514,0.027027027,0.040540541,0.013513514,0.013513514,0.027027027,0.013513514,0.040540541,0.027027027
truthful,0.011049724,0.011049724,0.022099448,0.027624309,0.005524862,0.027624309,0.016574586,0.016574586,0.038674033,0.027624309
truthful,0.006472492,0.006472492,0.009708738,0.012944984,0.006472492,0.009708738,0.012944984,0.006472492,0.03236246,0.009708738
truthful,0.009615385,0,0.009615385,0.009615385,0.019230769,0,0.009615385,0,0.009615385,0.019230769
truthful,0.004149378,0.004149378,0.020746888,0.01659751,0.008298755,0.008298755,0.004149378,0.008298755,0.029045643,0.01659751
truthful,0.02020202,0.01010101,0.023569024,0.016835017,0.006734007,0.016835017,0.023569024,0.02020202,0.033670034,0.047138047
truthful,0.019047619,0.00952381,0.028571429,0.047619048,0.00952381,0.028571429,0.019047619,0.00952381,0.038095238,0.038095238
truthful,0.012170385,0.004056795,0.018255578,0.010141988,0.006085193,0.022312373,0.016227181,0.006085193,0.032454361,0.032454361
truthful,0.010680908,0.013351135,0.020026702,0.032042724,0.009345794,0.013351135,0.018691589,0.012016021,0.054739653,0.033377837
truthful,0.008695652,0.017391304,0.034782609,0.017391304,0.008695652,0,0.026086957,0.017391304,0.034782609,0.017391304
truthful,0.016,0.016,0.04,0.024,0.032,0.032,0.024,0.008,0.04,0.024
truthful,0,0.006535948,0.026143791,0.032679739,0.019607843,0.006535948,0.032679739,0,0.08496732,0.019607843
truthful,0.005291005,0.005291005,0.010582011,0.010582011,0,0.005291005,0.015873016,0.015873016,0.047619048,0.026455026
truthful,0.007936508,0.003968254,0.011904762,0.011904762,0,0.003968254,0.015873016,0.003968254,0.01984127,0.011904762
truthful,0.006535948,0.006535948,0.013071895,0.013071895,0.006535948,0.026143791,0.006535948,0.006535948,0.032679739,0.039215686
truthful,0.010928962,0.010928962,0.010928962,0.032786885,0.010928962,0.038251366,0.016393443,0.010928962,0.038251366,0.054644809
truthful,0.023255814,0,0.029069767,0.023255814,0.011627907,0.005813953,0.029069767,0.005813953,0.058139535,0.023255814
truthful,0,0.005714286,0.017142857,0.034285714,0.005714286,0.017142857,0.022857143,0,0.045714286,0.022857143
truthful,0.006944444,0.013888889,0.013888889,0.006944444,0.013888889,0.013888889,0.006944444,0.006944444,0.027777778,0.027777778
truthful,0.012953368,0.010362694,0.025906736,0.023316062,0.007772021,0.023316062,0.023316062,0.018134715,0.046632124,0.031088083
truthful,0.016025641,0.022435897,0.022435897,0.028846154,0.012820513,0.025641026,0.022435897,0.028846154,0.051282051,0.041666667
truthful,0.013605442,0.013605442,0.020408163,0.006802721,0.006802721,0.013605442,0.006802721,0.013605442,0.020408163,0.034013605
truthful,0.00990099,0.014851485,0.00990099,0.004950495,0.004950495,0.014851485,0,0.01980198,0.014851485,0.02970297
truthful,0,0.007462687,0.037313433,0.097014925,0.029850746,0,0.037313433,0.007462687,0.082089552,0.014925373
truthful,0.02020202,0.01010101,0.023569024,0.016835017,0.006734007,0.016835017,0.023569024,0.02020202,0.033670034,0.047138047
truthful,0.017647059,0.023529412,0.011764706,0,0.005882353,0.011764706,0,0.011764706,0,0.023529412
truthful,0,0,0.007633588,0.015267176,0.007633588,0,0.030534351,0,0.053435115,0.007633588
truthful,0.007936508,0.007936508,0.023809524,0.023809524,0.015873016,0.015873016,0.023809524,0.015873016,0.047619048,0.023809524
truthful,0.0041841,0.016736402,0.029288703,0.020920502,0.008368201,0.012552301,0.025104603,0,0.050209205,0.020920502
truthful,0,0,0.006849315,0.01369863,0.006849315,0,0.01369863,0,0.02739726,0
truthful,0.005649718,0,0.019774011,0.031073446,0.011299435,0.002824859,0.02259887,0.002824859,0.053672316,0.011299435
truthful,0,0.017857143,0.017857143,0.017857143,0,0.008928571,0.008928571,0.008928571,0.026785714,0.044642857
truthful,0.006622517,0.013245033,0.013245033,0.01986755,0,0.013245033,0.01986755,0.006622517,0.033112583,0.01986755
truthful,0.011111111,0.014814815,0.011111111,0.018518519,0.003703704,0.018518519,0.003703704,0.003703704,0.018518519,0.025925926
truthful,0.004329004,0.008658009,0.017316017,0.021645022,0,0.008658009,0.012987013,0.004329004,0.047619048,0.025974026
truthful,0.012987013,0.004329004,0.017316017,0.019480519,0.010822511,0.010822511,0.019480519,0.012987013,0.041125541,0.03030303
truthful,0.007722008,0.007722008,0.015444015,0.007722008,0,0.003861004,0,0,0.034749035,0.023166023
truthful,0,0,0,0.064516129,0,0.016129032,0,0,0.016129032,0.016129032
truthful,0.01369863,0.018835616,0.015410959,0.017123288,0.005136986,0.018835616,0.011986301,0.005136986,0.034246575,0.04109589
truthful,0,0.017241379,0.017241379,0.00862069,0.00862069,0,0,0,0.00862069,0.034482759
truthful,0,0.006060606,0.012121212,0.024242424,0,0.024242424,0.006060606,0,0.036363636,0.048484848
truthful,0.00754717,0.003773585,0.026415094,0.041509434,0.00754717,0.011320755,0.018867925,0.033962264,0.037735849,0.045283019
truthful,0.0078125,0.0078125,0.0078125,0,0,0.015625,0,0.0078125,0.0234375,0.0078125
truthful,0,0,0.029411765,0.014705882,0,0.014705882,0.029411765,0.014705882,0.044117647,0.044117647
truthful,0.015873016,0,0.031746032,0,0,0,0.031746032,0,0.047619048,0.015873016
truthful,0,0.025423729,0.025423729,0.008474576,0.016949153,0.016949153,0.008474576,0,0.033898305,0.042372881
truthful,0.018691589,0.009345794,0.046728972,0.046728972,0.028037383,0.009345794,0.046728972,0.009345794,0.074766355,0.028037383
truthful,0,0.022556391,0.015037594,0.037593985,0.022556391,0.037593985,0.030075188,0,0.052631579,0.037593985
truthful,0.006622517,0,0.006622517,0.01986755,0.013245033,0.013245033,0.006622517,0.01986755,0.039735099,0.033112583
truthful,0.005730659,0.005730659,0.022922636,0.008595989,0.005730659,0.011461318,0.008595989,0.00286533,0.028653295,0.022922636
truthful,0.009661836,0,0.028985507,0.028985507,0.019323671,0,0.028985507,0,0.057971014,0.009661836
truthful,0,0.002518892,0.025188917,0.025188917,0.002518892,0.005037783,0.01511335,0,0.037783375,0.012594458
truthful,0.003401361,0,0.013605442,0.010204082,0.010204082,0.013605442,0.013605442,0.003401361,0.030612245,0.027210884
truthful,0.010638298,0.005319149,0.010638298,0.015957447,0,0.010638298,0.015957447,0,0.026595745,0.015957447
truthful,0,0.009708738,0.014563107,0.019417476,0,0.014563107,0.014563107,0.014563107,0.019417476,0.033980583
truthful,0,0,0.035714286,0.008928571,0.008928571,0,0.017857143,0,0.017857143,0.008928571
truthful,0,0,0.048387097,0.048387097,0.048387097,0.016129032,0.048387097,0.016129032,0.048387097,0.016129032
truthful,0.01242236,0,0.031055901,0.00621118,0.01242236,0,0.01242236,0.00621118,0.037267081,0.01242236
truthful,0,0.007246377,0.043478261,0.02173913,0.02173913,0.007246377,0.028985507,0,0.050724638,0.007246377
truthful,0.010526316,0.010526316,0.024561404,0.024561404,0.010526316,0.007017544,0.010526316,0,0.073684211,0.021052632
truthful,0.00617284,0.00617284,0.012345679,0.030864198,0,0.00617284,0.012345679,0.018518519,0.018518519,0.024691358
truthful,0.01754386,0.005847953,0.01754386,0.011695906,0.011695906,0,0.011695906,0.005847953,0.064327485,0.005847953
truthful,0.022222222,0.059259259,0.022222222,0.014814815,0,0.044444444,0.007407407,0.022222222,0.022222222,0.081481481
truthful,0,0,0.022900763,0.015267176,0.007633588,0.015267176,0.015267176,0.015267176,0.038167939,0.022900763
truthful,0.018018018,0.013513514,0.009009009,0.018018018,0,0.027027027,0.013513514,0.022522523,0.054054054,0.036036036
truthful,0.012820513,0.008547009,0.012820513,0.017094017,0.008547009,0.021367521,0.012820513,0.012820513,0.042735043,0.034188034
truthful,0,0,0.028571429,0.028571429,0,0,0.057142857,0,0.057142857,0
truthful,0.016260163,0.008130081,0.016260163,0.008130081,0.008130081,0,0.008130081,0.016260163,0.024390244,0.016260163
truthful,0.007407407,0.007407407,0.02962963,0.007407407,0.007407407,0.007407407,0.014814815,0.007407407,0.02962963,0.007407407
truthful,0.005586592,0.011173184,0.016759777,0.016759777,0.005586592,0.016759777,0.011173184,0,0.027932961,0.033519553
truthful,0,0,0.013333333,0.013333333,0,0,0.006666667,0.006666667,0.033333333,0.013333333
truthful,0.01744186,0.01744186,0.01744186,0.023255814,0,0.01744186,0.029069767,0.01744186,0.046511628,0.040697674
truthful,0.007936508,0.015873016,0.007936508,0.031746032,0.007936508,0.007936508,0.007936508,0.007936508,0.03968254,0.007936508
truthful,0.003546099,0.007092199,0.017730496,0.028368794,0.010638298,0.007092199,0.007092199,0.003546099,0.042553191,0.017730496
truthful,0,0,0.007751938,0,0,0.007751938,0,0,0.031007752,0.023255814
truthful,0,0.003039514,0.009118541,0.018237082,0.003039514,0.018237082,0.021276596,0.009118541,0.042553191,0.036474164
truthful,0.010752688,0.021505376,0.016129032,0.010752688,0.010752688,0.037634409,0,0.032258065,0.043010753,0.064516129
truthful,0.008849558,0,0.013274336,0.008849558,0.008849558,0.008849558,0.004424779,0,0.044247788,0.013274336
truthful,0.015151515,0.015151515,0.015151515,0.03030303,0.03030303,0.045454545,0.03030303,0,0.045454545,0.060606061
truthful,0,0.003546099,0.017730496,0.024822695,0.014184397,0.007092199,0.024822695,0,0.042553191,0.007092199
truthful,0.00896861,0.013452915,0.004484305,0.013452915,0,0.013452915,0.00896861,0,0.049327354,0.01793722
truthful,0,0,0.011627907,0.034883721,0,0,0,0.011627907,0.034883721,0.011627907
truthful,0.018867925,0.023584906,0.033018868,0.018867925,0.014150943,0.014150943,0.009433962,0.004716981,0.033018868,0.037735849
truthful,0.016129032,0.016129032,0.037634409,0.02688172,0.02688172,0.005376344,0.032258065,0.005376344,0.064516129,0.021505376
truthful,0.006849315,0.006849315,0.01369863,0.02739726,0.01369863,0.02739726,0.01369863,0.020547945,0.047945205,0.034246575
truthful,0,0.034482759,0.034482759,0.017241379,0,0.034482759,0,0,0.017241379,0.068965517
truthful,0.018181818,0.027272727,0.027272727,0.027272727,0.018181818,0.036363636,0.036363636,0.018181818,0.054545455,0.036363636
truthful,0,0,0.025,0.05,0.025,0,0.025,0.025,0.05,0
truthful,0,0,0,0.012048193,0,0.024096386,0.012048193,0,0.036144578,0.012048193
truthful,0.015151515,0.015151515,0.03030303,0.045454545,0.045454545,0,0.045454545,0,0.121212121,0
truthful,0.007751938,0,0.031007752,0.023255814,0.007751938,0,0.015503876,0,0.023255814,0.007751938
truthful,0.0125,0,0.025,0.025,0,0.0125,0,0.025,0.0375,0.0375
truthful,0.008064516,0,0,0,0,0.040322581,0,0.008064516,0.024193548,0.032258065
truthful,0.00617284,0.00617284,0.037037037,0.024691358,0.018518519,0,0.012345679,0,0.037037037,0.018518519
truthful,0.012578616,0,0.018867925,0.018867925,0.012578616,0.006289308,0.012578616,0.006289308,0.037735849,0.037735849
truthful,0.023255814,0.007751938,0.023255814,0.023255814,0.007751938,0.023255814,0.03875969,0.015503876,0.062015504,0.023255814
truthful,0.002531646,0.012658228,0.020253165,0.015189873,0.015189873,0.017721519,0.010126582,0.005063291,0.032911392,0.017721519
truthful,0,0,0,0.0375,0,0,0.00625,0,0.0625,0.01875
truthful,0.006688963,0.013377926,0.023411371,0.026755853,0.016722408,0.016722408,0.016722408,0.006688963,0.056856187,0.036789298
