index,Decision,Sentiment,anger,fear,anticipation,trust,surprise,sadness,joy,disgust,positive,negative,n count,wrd count,lstm
124,truthful,1,0,0,0.028037383,0.046728972,0.018691589,0.018691589,0.037383178,0,0.074766355,0.028037383,0.212962963,0.181818,1
1425,deceptive,0,0.023648649,0.016891892,0.040540541,0.033783784,0.013513514,0.02027027,0.016891892,0.02027027,0.043918919,0.054054054,0.20735786,0.454545,0
67,truthful,1,0,0.009009009,0.018018018,0.054054054,0.018018018,0,0.081081081,0.009009009,0.099099099,0.009009009,0.267857143,0.227273,1
1105,truthful,1,0.017421603,0.017421603,0.034843206,0.034843206,0.020905923,0.020905923,0.027874564,0.013937282,0.055749129,0.031358885,0.204697987,0.454545,1
1510,deceptive,0,0.021428571,0.007142857,0.05,0.05,0.021428571,0.021428571,0.057142857,0.014285714,0.078571429,0.035714286,0.265734266,0.30303,0
117,truthful,1,0,0,0.008849558,0.017699115,0.008849558,0,0.026548673,0,0.079646018,0.008849558,0.292035398,0.212121,1
43,truthful,1,0.007936508,0,0.015873016,0.063492063,0.047619048,0,0.047619048,0.007936508,0.071428571,0.007936508,0.234375,0.257576,1
889,truthful,1,0.012765957,0.012765957,0.029787234,0.034042553,0.012765957,0.004255319,0.025531915,0.004255319,0.080851064,0.029787234,0.294117647,0.348485,1
683,deceptive,0,0,0,0.039473684,0.052631579,0,0,0.039473684,0,0.078947368,0,0.157894737,0.151515,0
375,truthful,1,0,0,0,0.016666667,0.033333333,0,0.033333333,0,0.066666667,0,0.266666667,0.136364,1
694,deceptive,0,0,0,0.027777778,0.041666667,0.013888889,0,0.041666667,0,0.097222222,0,0.309859155,0.136364,0
1056,truthful,1,0,0,0.085714286,0.085714286,0,0,0.114285714,0,0.114285714,0,0.257142857,0.121212,1
589,deceptive,0,0,0,0.090909091,0.102272727,0.045454545,0,0.102272727,0,0.136363636,0,0.215909091,0.212121,0
675,deceptive,0,0,0,0.012658228,0.050632911,0,0,0.037974684,0,0.050632911,0.025316456,0.253164557,0.19697,0
789,deceptive,0,0,0,0.01863354,0.049689441,0.00621118,0,0.01863354,0,0.074534161,0,0.329192547,0.348485,0
1468,deceptive,0,0.004524887,0.004524887,0.027149321,0.040723982,0.018099548,0.009049774,0.036199095,0,0.058823529,0.013574661,0.216814159,0.363636,0
358,truthful,1,0.008032129,0.004016064,0.032128514,0.040160643,0.016064257,0.008032129,0.036144578,0.004016064,0.040160643,0.016064257,0.253968254,0.424242,1
724,deceptive,0,0.016949153,0.016949153,0.042372881,0.050847458,0.025423729,0.012711864,0.063559322,0.008474576,0.122881356,0.021186441,0.263829787,0.545455,0
1523,deceptive,0,0.004926108,0.004926108,0.009852217,0.02955665,0.004926108,0,0.019704433,0.014778325,0.049261084,0.02955665,0.23902439,0.30303,0
852,truthful,1,0.020833333,0.020833333,0.041666667,0.041666667,0.041666667,0.020833333,0.041666667,0.041666667,0.083333333,0.0625,0.306122449,0.121212,1
1078,truthful,1,0.012048193,0,0.012048193,0.024096386,0.012048193,0.024096386,0.024096386,0.012048193,0.048192771,0.024096386,0.23655914,0.121212,1
1320,deceptive,0,0.015228426,0.020304569,0,0.015228426,0.005076142,0.020304569,0.005076142,0.015228426,0.035532995,0.045685279,0.207920792,0.348485,0
414,deceptive,0,0,0,0.049180328,0.06557377,0.032786885,0,0.049180328,0,0.06557377,0.016393443,0.262295082,0.151515,0
1126,truthful,1,0,0,0.016393443,0.024590164,0.016393443,0,0.016393443,0.008196721,0.024590164,0.032786885,0.219512195,0.227273,1
1331,deceptive,0,0.026143791,0,0.052287582,0.026143791,0.032679739,0.006535948,0.026143791,0.006535948,0.078431373,0.039215686,0.298701299,0.212121,0
929,truthful,1,0,0,0.057142857,0.028571429,0.00952381,0,0.028571429,0,0.038095238,0.019047619,0.212962963,0.121212,0
1412,deceptive,0,0.025974026,0.012987013,0.051948052,0.038961039,0.025974026,0.012987013,0.038961039,0.025974026,0.12987013,0.025974026,0.233766234,0.151515,0
1265,deceptive,0,0.008928571,0.008928571,0.026785714,0.008928571,0.008928571,0.017857143,0,0.017857143,0.017857143,0.026785714,0.2,0.242424,0
785,deceptive,0,0.006097561,0.009146341,0.033536585,0.039634146,0.018292683,0.009146341,0.042682927,0.006097561,0.085365854,0.027439024,0.270516717,0.621212,0
695,deceptive,0,0,0,0.029411765,0.049019608,0.009803922,0,0.039215686,0,0.068627451,0,0.284313726,0.287879,0
1595,deceptive,0,0.007633588,0.007633588,0.045801527,0.053435115,0.007633588,0.022900763,0.038167939,0,0.076335878,0.038167939,0.262773723,0.227273,0
1458,deceptive,0,0.024793388,0.024793388,0.024793388,0.033057851,0,0.016528926,0.016528926,0.024793388,0.041322314,0.05785124,0.231404959,0.287879,0
193,truthful,1,0.016666667,0,0,0.083333333,0.016666667,0.016666667,0.083333333,0,0.133333333,0.016666667,0.383333333,0.19697,0
1381,deceptive,0,0.006711409,0.006711409,0.033557047,0.006711409,0.013422819,0.013422819,0.006711409,0.006711409,0.020134228,0.026845638,0.19205298,0.181818,0
428,deceptive,0,0.012903226,0,0.032258065,0.04516129,0.006451613,0,0.038709677,0,0.077419355,0,0.314102564,0.378788,0
1191,truthful,1,0.013636364,0.009090909,0.018181818,0.072727273,0,0.018181818,0.018181818,0,0.059090909,0.018181818,0.218181818,0.151515,1
1099,truthful,1,0.012195122,0.006097561,0.024390244,0.036585366,0.018292683,0.018292683,0.036585366,0.018292683,0.06097561,0.036585366,0.178571429,0.409091,0
1115,truthful,1,0.023255814,0.015503876,0.023255814,0.03875969,0.031007752,0.03875969,0.023255814,0.023255814,0.07751938,0.046511628,0.229007634,0.257576,1
338,truthful,1,0,0,0.031746032,0.031746032,0,0,0.015873016,0,0.031746032,0,0.26984127,0.106061,1
860,truthful,1,0,0.015873016,0,0.015873016,0,0,0,0.015873016,0.031746032,0.015873016,0.301587302,0.106061,1
468,deceptive,0,0.008064516,0.008064516,0.032258065,0.048387097,0.024193548,0.008064516,0.064516129,0.008064516,0.080645161,0.008064516,0.217741936,0.393939,0
1408,deceptive,0,0.016129032,0.016129032,0.02688172,0.037634409,0.021505376,0.016129032,0.010752688,0.016129032,0.032258065,0.021505376,0.23655914,0.287879,0
174,truthful,1,0.027272727,0.018181818,0.045454545,0.054545455,0.009090909,0.018181818,0.045454545,0,0.072727273,0.036363636,0.279279279,0.166667,1
1546,deceptive,0,0.02027027,0.02027027,0.006756757,0.027027027,0.006756757,0,0.02027027,0.013513514,0.054054054,0.067567568,0.238410596,0.227273,0
651,deceptive,0,0.004504505,0.004504505,0.027027027,0.027027027,0.018018018,0.004504505,0.027027027,0.004504505,0.058558559,0.004504505,0.205357143,0.515152,1
1306,deceptive,0,0.033707865,0.011235955,0.02247191,0.033707865,0,0.033707865,0.02247191,0.02247191,0.04494382,0.056179775,0.179775281,0.151515,0
545,deceptive,0,0,0,0.05,0.075,0,0,0.075,0,0.15,0.025,0.25,0.106061,0
1037,truthful,1,0,0.037593985,0.022556391,0.060150376,0.030075188,0.037593985,0.037593985,0,0.052631579,0.060150376,0.192307692,0.166667,1
905,truthful,1,0,0,0.06,0.02,0.02,0.01,0.02,0,0.04,0.02,0.21,0.19697,1
1503,deceptive,0,0.016129032,0,0.024193548,0.032258065,0,0,0.040322581,0.008064516,0.056451613,0.040322581,0.208,0.166667,0
791,deceptive,0,0,0,0.070422535,0.084507042,0.028169014,0,0.084507042,0,0.126760563,0,0.309859155,0.181818,0
305,truthful,1,0,0.007462687,0.02238806,0.067164179,0.02238806,0.007462687,0.037313433,0,0.089552239,0.02238806,0.343283582,0.30303,1
144,truthful,1,0.01010101,0,0.03030303,0.02020202,0.02020202,0,0.02020202,0,0.060606061,0.02020202,0.26,0.106061,1
1089,truthful,1,0.024691358,0.043209877,0.024691358,0.00617284,0.012345679,0.024691358,0.012345679,0.024691358,0.024691358,0.086419753,0.26993865,0.212121,1
1518,deceptive,0,0.042857143,0.028571429,0.014285714,0.028571429,0,0.014285714,0.028571429,0.014285714,0.028571429,0.1,0.3,0.075758,0
1347,deceptive,0,0.020134228,0.013422819,0.006711409,0.020134228,0.006711409,0.013422819,0,0.006711409,0.060402685,0.026845638,0.196078431,0.333333,0
1299,deceptive,0,0.006289308,0,0.037735849,0.031446541,0.012578616,0.012578616,0.018867925,0.006289308,0.044025157,0.031446541,0.213836478,0.318182,0
965,truthful,1,0.012820513,0,0.025641026,0.051282051,0.012820513,0,0.051282051,0.025641026,0.064102564,0.038461538,0.225,0.151515,0
1452,deceptive,0,0,0,0.038834951,0.038834951,0.009708738,0,0.019417476,0,0.087378641,0,0.240384615,0.090909,1
78,truthful,1,0,0,0.024096386,0.012048193,0.012048193,0,0,0,0.036144578,0.012048193,0.253012048,0.106061,1
249,truthful,1,0,0,0.050632911,0.075949367,0.075949367,0,0.075949367,0,0.126582279,0,0.2625,0.166667,1
40,truthful,1,0,0,0.021052632,0.052631579,0.021052632,0.021052632,0.052631579,0,0.063157895,0,0.263157895,0.181818,1
566,deceptive,0,0.007142857,0.007142857,0.021428571,0.057142857,0.021428571,0.007142857,0.057142857,0.007142857,0.128571429,0.007142857,0.285714286,0.363636,0
271,truthful,1,0,0,0.041666667,0.020833333,0.020833333,0,0.020833333,0,0.020833333,0,0.404255319,0.030303,1
13,truthful,1,0.021052632,0.021052632,0.042105263,0.052631579,0.042105263,0.021052632,0.042105263,0.021052632,0.052631579,0.021052632,0.25,0.212121,1
1,truthful,1,0,0,0.022222222,0.044444444,0.022222222,0,0.022222222,0,0.111111111,0,0.4,0.060606,1
1149,truthful,1,0.020408163,0.020408163,0.027210884,0.034013605,0.006802721,0.020408163,0.027210884,0.013605442,0.06122449,0.040816327,0.25170068,0.227273,1
688,deceptive,0,0,0,0,0.021276596,0.021276596,0,0.042553191,0,0.063829787,0,0.166666667,0.181818,0
783,deceptive,0,0.011070111,0.022140221,0.029520295,0.036900369,0.014760148,0.003690037,0.033210332,0.007380074,0.073800738,0.014760148,0.222627737,0.424242,0
993,truthful,1,0.009615385,0,0.019230769,0.009615385,0.019230769,0,0.009615385,0,0.028846154,0.009615385,0.25,0.166667,1
357,truthful,1,0,0,0,0.0625,0.020833333,0,0.041666667,0,0.0625,0,0.25,0.106061,0
226,truthful,1,0.040650407,0.016260163,0.024390244,0.06504065,0.032520325,0.008130081,0.048780488,0.016260163,0.06504065,0.048780488,0.293650794,0.242424,1
259,truthful,1,0,0,0.048780488,0.06504065,0.024390244,0,0.056910569,0,0.089430894,0,0.25,0.212121,1
1528,deceptive,0,0.006060606,0,0.018181818,0.012121212,0.006060606,0.006060606,0.03030303,0.006060606,0.054545455,0.024242424,0.21686747,0.30303,0
847,truthful,1,0.006097561,0,0,0.024390244,0.006097561,0.006097561,0.018292683,0.018292683,0.042682927,0.036585366,0.264367816,0.227273,1
1427,deceptive,0,0.004672897,0,0.004672897,0.014018692,0,0.004672897,0.023364486,0.014018692,0.03271028,0.018691589,0.219626168,0.393939,1
1091,truthful,1,0.015197568,0.006079027,0.024316109,0.024316109,0.024316109,0.015197568,0.012158055,0.009118541,0.03343465,0.027355623,0.284431138,0.19697,1
1221,deceptive,0,0.007246377,0,0.018115942,0.02173913,0.003623188,0.010869565,0.007246377,0.010869565,0.018115942,0.032608696,0.21942446,0.212121,1
664,deceptive,0,0,0,0.055555556,0.055555556,0.044444444,0.011111111,0.066666667,0,0.066666667,0.011111111,0.366666667,0.181818,0
1266,deceptive,0,0.02020202,0.01010101,0.026936027,0.03030303,0.023569024,0.02020202,0.023569024,0.016835017,0.067340067,0.043771044,0.220735786,0.393939,0
1290,deceptive,0,0.003663004,0.003663004,0.029304029,0.025641026,0.007326007,0.003663004,0.007326007,0.010989011,0.029304029,0.029304029,0.21978022,0.257576,0
455,deceptive,0,0.005952381,0.011904762,0.047619048,0.029761905,0.029761905,0.011904762,0.029761905,0,0.047619048,0.011904762,0.245614035,0.257576,0
1502,deceptive,0,0.007462687,0.014925373,0.029850746,0.037313433,0.02238806,0.014925373,0.037313433,0.007462687,0.067164179,0.02238806,0.231343284,0.257576,0
907,truthful,1,0.018404908,0,0.042944785,0.036809816,0.018404908,0.012269939,0.036809816,0.012269939,0.061349693,0.018404908,0.204819277,0.19697,1
704,deceptive,0,0.006410256,0.006410256,0.025641026,0.038461538,0.025641026,0.006410256,0.044871795,0.006410256,0.096153846,0.006410256,0.27388535,0.424242,0
1123,truthful,1,0,0,0.032967033,0.049450549,0.027472527,0.016483516,0.032967033,0.005494505,0.076923077,0.027472527,0.208791209,0.242424,1
1061,truthful,1,0.011627907,0.011627907,0.01744186,0.01744186,0.005813953,0.011627907,0.029069767,0.01744186,0.046511628,0.040697674,0.242774567,0.242424,1
1075,truthful,1,0.017241379,0.017241379,0.034482759,0.017241379,0,0.034482759,0,0.017241379,0.017241379,0.086206897,0.271186441,0.151515,0
1291,deceptive,0,0,0,0.043478261,0.017391304,0.008695652,0.008695652,0.026086957,0.008695652,0.043478261,0.026086957,0.217391304,0.166667,0
1566,deceptive,0,0.033492823,0.019138756,0.043062201,0.038277512,0.033492823,0.023923445,0.033492823,0.028708134,0.052631579,0.052631579,0.162790698,0.363636,0
504,deceptive,0,0.014705882,0.014705882,0.058823529,0.073529412,0.044117647,0.014705882,0.088235294,0,0.117647059,0.014705882,0.279411765,0.227273,0
1487,deceptive,0,0,0,0.023255814,0.023255814,0.011627907,0.023255814,0.034883721,0,0.034883721,0.023255814,0.195402299,0.227273,0
1225,deceptive,0,0.006637168,0.008849558,0.026548673,0.022123894,0.008849558,0.011061947,0.013274336,0.008849558,0.037610619,0.024336283,0.229257642,0.515152,0
526,deceptive,0,0.014492754,0,0.028985507,0.028985507,0,0.014492754,0.057971014,0,0.130434783,0.014492754,0.31884058,0.090909,0
813,truthful,1,0.022727273,0.007575758,0.015151515,0.03030303,0.007575758,0.022727273,0.007575758,0.007575758,0.045454545,0.037878788,0.21875,0.19697,1
523,deceptive,0,0,0,0.055555556,0.037037037,0.037037037,0,0.074074074,0,0.12962963,0,0.222222222,0.121212,0
992,truthful,1,0.006472492,0.006472492,0.012944984,0.022653722,0.01618123,0.009708738,0.022653722,0.003236246,0.048543689,0.009708738,0.299684543,0.378788,0
584,deceptive,0,0,0.014084507,0.014084507,0.028169014,0.014084507,0,0.014084507,0,0.169014085,0,0.305555556,0.136364,0
156,truthful,1,0,0,0.060606061,0.080808081,0.02020202,0,0.070707071,0,0.121212121,0.01010101,0.262626263,0.287879,0
1441,deceptive,0,0.016216216,0.010810811,0.027027027,0.032432432,0.021621622,0,0.032432432,0.021621622,0.07027027,0.016216216,0.197860963,0.287879,0
1599,deceptive,0,0.015384615,0.007692308,0.038461538,0.042307692,0.023076923,0.011538462,0.026923077,0.019230769,0.061538462,0.023076923,0.184210526,0.378788,0
893,truthful,1,0,0,0.02020202,0.01010101,0.01010101,0.02020202,0.01010101,0,0.02020202,0.04040404,0.262626263,0.090909,1
749,deceptive,0,0,0,0.044334975,0.034482759,0.014778325,0.004926108,0.0591133,0,0.088669951,0.009852217,0.274509804,0.606061,0
1525,deceptive,0,0.016129032,0.032258065,0.016129032,0.048387097,0.032258065,0.048387097,0.032258065,0.048387097,0.064516129,0.080645161,0.241935484,0.090909,0
1131,truthful,1,0,0,0.033333333,0.05,0.016666667,0,0.022222222,0.005555556,0.033333333,0.016666667,0.261111111,0.227273,0
91,truthful,1,0,0,0.044247788,0.079646018,0.03539823,0.026548673,0.061946903,0,0.115044248,0,0.216216216,0.393939,1
917,truthful,1,0.004694836,0.007042254,0.025821596,0.016431925,0.016431925,0.004694836,0.018779343,0.014084507,0.044600939,0.021126761,0.244705882,0.363636,1
79,truthful,1,0,0,0.045454545,0.045454545,0.022727273,0,0.045454545,0,0.079545455,0,0.318181818,0.166667,1
1072,truthful,1,0.023584906,0.018867925,0.037735849,0.028301887,0.028301887,0.009433962,0.009433962,0.004716981,0.04245283,0.047169811,0.201923077,0.287879,1
1479,deceptive,0,0.010309278,0,0.020618557,0.010309278,0.020618557,0,0.020618557,0,0.06185567,0.020618557,0.181818182,0.242424,1
709,deceptive,0,0.006993007,0,0.048951049,0.062937063,0.041958042,0,0.041958042,0,0.104895105,0.006993007,0.369127517,0.227273,1
379,truthful,1,0,0,0.021978022,0.032967033,0,0,0.054945055,0,0.10989011,0.010989011,0.263736264,0.19697,1
1508,deceptive,0,0,0,0,0,0.027777778,0,0,0.083333333,0,0.083333333,0.25,0.166667,0
1032,truthful,1,0.0078125,0.0078125,0.0078125,0,0,0.015625,0,0.0078125,0.03125,0.015625,0.244094488,0.212121,1
381,truthful,1,0,0,0.036036036,0.063063063,0.018018018,0,0.063063063,0,0.117117117,0,0.282051282,0.272727,1
1419,deceptive,0,0,0.008928571,0.0625,0.071428571,0.035714286,0.008928571,0.044642857,0.008928571,0.080357143,0.044642857,0.256637168,0.242424,1
880,truthful,1,0.006024096,0.012048193,0.036144578,0.060240964,0.006024096,0.018072289,0.042168675,0.012048193,0.072289157,0.030120482,0.22754491,0.287879,0
1521,deceptive,0,0.004854369,0.014563107,0.029126214,0.014563107,0.014563107,0.009708738,0.029126214,0.009708738,0.048543689,0.033980583,0.241545894,0.378788,0
955,truthful,1,0.004975124,0.009950249,0.049751244,0.019900498,0.009950249,0.009950249,0.019900498,0.004975124,0.044776119,0.029850746,0.287128713,0.454545,1
820,truthful,1,0,0,0.020408163,0.020408163,0.020408163,0,0.020408163,0.040816327,0.020408163,0.06122449,0.244897959,0.045455,0
387,truthful,1,0.017241379,0.017241379,0.017241379,0.028735632,0,0.028735632,0.028735632,0.005747126,0.045977011,0.045977011,0.137142857,0.5,1
1102,truthful,1,0,0,0.044444444,0.022222222,0,0,0.066666667,0,0.066666667,0,0.234042553,0.106061,0
1283,deceptive,0,0,0,0.021978022,0.027472527,0,0,0.010989011,0.005494505,0.043956044,0.005494505,0.262295082,0.348485,1
741,deceptive,0,0.006097561,0,0.024390244,0.018292683,0.018292683,0.006097561,0.024390244,0,0.067073171,0.012195122,0.224242424,0.348485,0
366,truthful,1,0.00952381,0.004761905,0.057142857,0.052380952,0.019047619,0.00952381,0.038095238,0,0.085714286,0.019047619,0.330143541,0.363636,1
1104,truthful,1,0.004830918,0.009661836,0.004830918,0.033816425,0.009661836,0.009661836,0.014492754,0,0.053140097,0.024154589,0.222222222,0.30303,1
1519,deceptive,0,0.01744186,0.005813953,0.023255814,0.040697674,0.005813953,0.011627907,0.01744186,0.005813953,0.069767442,0.063953488,0.274285714,0.363636,0
6,truthful,1,0.016949153,0.025423729,0.025423729,0.059322034,0.016949153,0,0.059322034,0.008474576,0.110169492,0.033898305,0.351351351,0.242424,1
496,deceptive,0,0,0,0.016806723,0.033613445,0.008403361,0,0.025210084,0,0.067226891,0.008403361,0.181818182,0.227273,1
250,truthful,1,0.007462687,0,0.029850746,0.029850746,0,0.02238806,0.02238806,0.014925373,0.052238806,0.02238806,0.227941177,0.212121,1
238,truthful,1,0,0,0.054216867,0.084337349,0.036144578,0.018072289,0.108433735,0,0.138554217,0.006024096,0.244047619,0.5,0
1483,deceptive,0,0,0,0.028571429,0.028571429,0.028571429,0,0.028571429,0,0.057142857,0,0.285714286,0.045455,0
717,deceptive,0,0.01,0,0.07,0.08,0.04,0,0.07,0,0.11,0.01,0.24,0.287879,1
1243,deceptive,0,0.018927445,0.012618297,0.031545741,0.034700315,0.009463722,0.012618297,0.025236593,0.028391167,0.066246057,0.050473186,0.217252396,0.393939,0
328,truthful,1,0.009090909,0,0.027272727,0.054545455,0.036363636,0.009090909,0.045454545,0,0.072727273,0.018181818,0.296296296,0.318182,1
1210,deceptive,0,0.01734104,0.005780347,0.028901734,0.034682081,0.005780347,0.005780347,0.023121387,0.01734104,0.028901734,0.028901734,0.203389831,0.287879,0
755,deceptive,0,0,0,0.028301887,0.037735849,0.028301887,0,0.056603774,0,0.103773585,0,0.277777778,0.181818,0
165,truthful,1,0,0.011904762,0.095238095,0.05952381,0.047619048,0,0.071428571,0,0.107142857,0.011904762,0.25,0.136364,1
858,truthful,1,0.005934718,0.002967359,0.017804154,0.03264095,0.011869436,0.011869436,0.026706231,0.017804154,0.038575668,0.03264095,0.194690266,0.393939,1
1277,deceptive,0,0.014925373,0.014925373,0.007462687,0.02238806,0.02238806,0.007462687,0.007462687,0.02238806,0.044776119,0.029850746,0.185185185,0.30303,0
1370,deceptive,0,0.005952381,0.005952381,0.035714286,0.047619048,0.023809524,0.011904762,0.011904762,0.005952381,0.071428571,0.023809524,0.242774567,0.257576,1
1034,truthful,1,0.015873016,0,0.031746032,0.015873016,0,0,0.047619048,0,0.079365079,0.015873016,0.206349206,0.075758,1
424,deceptive,0,0,0,0.036036036,0.036036036,0,0,0.054054054,0,0.126126126,0,0.230088496,0.363636,0
572,deceptive,0,0.010526316,0.021052632,0.042105263,0.021052632,0.010526316,0.021052632,0.031578947,0.010526316,0.031578947,0.021052632,0.268041237,0.181818,1
1561,deceptive,0,0.018348624,0.004587156,0.04587156,0.041284404,0.018348624,0.009174312,0.036697248,0.013761468,0.059633028,0.04587156,0.219178082,0.363636,0
77,truthful,1,0.006024096,0.018072289,0.030120482,0.042168675,0.030120482,0.006024096,0.030120482,0.018072289,0.060240964,0.018072289,0.25443787,0.333333,0
1176,truthful,1,0.003703704,0.007407407,0.025925926,0.022222222,0.011111111,0.007407407,0.018518519,0,0.048148148,0.014814815,0.233576642,0.469697,1
850,truthful,1,0.006369427,0.01910828,0.038216561,0.050955414,0.01910828,0.031847134,0.031847134,0.025477707,0.070063694,0.076433121,0.290123457,0.257576,0
1567,deceptive,0,0.01369863,0,0.02739726,0.054794521,0.01369863,0,0.04109589,0.01369863,0.04109589,0.04109589,0.162162162,0.121212,0
1302,deceptive,0,0.011152416,0,0.026022305,0.026022305,0.003717472,0.014869888,0.003717472,0.018587361,0.029739777,0.029739777,0.185185185,0.378788,0
551,deceptive,0,0,0,0.044692737,0.078212291,0.039106145,0,0.078212291,0,0.111731844,0,0.214285714,0.409091,0
630,deceptive,0,0,0,0.024390244,0.040650407,0.008130081,0.016260163,0.024390244,0,0.06504065,0.016260163,0.274193548,0.272727,0
1542,deceptive,0,0,0,0.063492063,0.047619048,0.015873016,0,0.047619048,0,0.063492063,0,0.238095238,0.075758,0
225,truthful,1,0,0.011235955,0.033707865,0.033707865,0,0.011235955,0.02247191,0,0.056179775,0.011235955,0.213483146,0.121212,1
693,deceptive,0,0,0,0.055555556,0.092592593,0.055555556,0,0.12962963,0.018518519,0.203703704,0,0.240740741,0.136364,0
273,truthful,1,0.0078125,0.015625,0.015625,0.046875,0.03125,0.015625,0.0546875,0.0078125,0.09375,0.015625,0.31496063,0.318182,0
371,truthful,1,0,0,0.032467532,0.025974026,0.025974026,0.006493506,0.032467532,0,0.038961039,0.012987013,0.203821656,0.227273,1
1136,truthful,1,0.008547009,0.017094017,0.025641026,0.042735043,0.008547009,0.025641026,0.017094017,0.008547009,0.05982906,0.025641026,0.268907563,0.060606,0
766,deceptive,0,0,0,0.012345679,0.049382716,0,0,0.024691358,0,0.049382716,0,0.259259259,0.257576,0
516,deceptive,0,0.008130081,0.008130081,0.024390244,0.024390244,0,0.008130081,0.040650407,0,0.073170732,0.016260163,0.244094488,0.30303,1
1475,deceptive,0,0.018604651,0.013953488,0.03255814,0.018604651,0.018604651,0.018604651,0.018604651,0.013953488,0.046511628,0.046511628,0.205607477,0.454545,0
489,deceptive,0,0,0.00877193,0.052631579,0.061403509,0.01754386,0,0.061403509,0,0.114035088,0.026315789,0.192982456,0.257576,0
611,deceptive,0,0,0,0.070707071,0.060606061,0.02020202,0,0.080808081,0,0.111111111,0,0.22,0.348485,0
26,truthful,1,0,0,0.036585366,0.048780488,0.012195122,0.024390244,0.036585366,0,0.048780488,0.024390244,0.180722892,0.166667,1
497,deceptive,0,0,0.012345679,0.024691358,0.049382716,0,0,0.037037037,0,0.086419753,0.012345679,0.2875,0.287879,0
725,deceptive,0,0.009803922,0.009803922,0.039215686,0.049019608,0.039215686,0.039215686,0.029411765,0,0.078431373,0.068627451,0.233009709,0.181818,0
1227,deceptive,0,0.017094017,0.025641026,0.017094017,0.034188034,0.008547009,0.017094017,0.025641026,0.025641026,0.051282051,0.034188034,0.239316239,0.121212,0
887,truthful,1,0,0.004032258,0.024193548,0.028225806,0.008064516,0,0.02016129,0,0.028225806,0.004032258,0.228,0.242424,1
1064,truthful,1,0,0,0.015503876,0.007751938,0.007751938,0.015503876,0.007751938,0,0.046511628,0.031007752,0.230769231,0.242424,1
222,truthful,1,0.003521127,0,0.031690141,0.024647887,0.007042254,0,0.021126761,0.003521127,0.056338028,0.021126761,0.265734266,0.393939,0
155,truthful,1,0.007194245,0,0.028776978,0.028776978,0.014388489,0,0.021582734,0,0.050359712,0.021582734,0.28057554,0.19697,1
109,truthful,1,0,0,0.035714286,0.023809524,0,0,0.035714286,0,0.071428571,0,0.297619048,0.151515,0
1021,truthful,1,0,0.017857143,0.026785714,0.026785714,0.008928571,0.008928571,0.017857143,0.008928571,0.044642857,0.080357143,0.327433628,0.257576,1
900,truthful,1,0.014705882,0.014705882,0,0,0.029411765,0.029411765,0,0.014705882,0.029411765,0.058823529,0.228571429,0.106061,1
608,deceptive,0,0,0,0.035087719,0.070175439,0.035087719,0,0.070175439,0,0.087719298,0,0.263157895,0.181818,0
1026,truthful,1,0.015444015,0.011583012,0.027027027,0.019305019,0,0.011583012,0.007722008,0.007722008,0.05019305,0.042471042,0.216730038,0.363636,1
1576,deceptive,0,0.008196721,0.016393443,0.073770492,0.024590164,0,0.016393443,0.040983607,0.008196721,0.040983607,0.040983607,0.196721312,0.257576,0
1003,truthful,1,0.007936508,0.007936508,0.015873016,0.015873016,0,0.007936508,0.01984127,0.003968254,0.035714286,0.011904762,0.260700389,0.318182,1
1571,deceptive,0,0.021929825,0,0.004385965,0.021929825,0,0.026315789,0.013157895,0.013157895,0.035087719,0.030701754,0.207627119,0.333333,0
459,deceptive,0,0,0.018867925,0.018867925,0.037735849,0.018867925,0,0.056603774,0,0.113207547,0,0.320754717,0.166667,0
1321,deceptive,0,0.009302326,0.013953488,0.037209302,0.027906977,0.023255814,0.013953488,0.023255814,0.013953488,0.037209302,0.051162791,0.208333333,0.227273,0
1231,deceptive,0,0,0.010752688,0.032258065,0.032258065,0.032258065,0.021505376,0.021505376,0.021505376,0.043010753,0.053763441,0.244680851,0.045455,1
1509,deceptive,0,0.037735849,0.037735849,0.009433962,0.009433962,0,0.066037736,0.009433962,0.066037736,0.028301887,0.075471698,0.203703704,0.19697,0
313,truthful,1,0,0,0.073684211,0.063157895,0.021052632,0,0.031578947,0,0.105263158,0,0.294736842,0.212121,1
1284,deceptive,0,0.012345679,0,0.037037037,0.012345679,0.024691358,0.012345679,0.037037037,0.037037037,0.049382716,0.049382716,0.24691358,0.19697,0
1407,deceptive,0,0.02173913,0,0.043478261,0.043478261,0.043478261,0.02173913,0.032608696,0,0.065217391,0.032608696,0.247311828,0.166667,0
930,truthful,1,0.011560694,0.005780347,0.040462428,0.01734104,0.023121387,0.01734104,0.028901734,0.028901734,0.046242775,0.046242775,0.323699422,0.242424,1
1181,truthful,1,0.005882353,0,0.017647059,0.041176471,0.005882353,0.023529412,0.011764706,0.005882353,0.064705882,0.035294118,0.265060241,0.318182,1
245,truthful,1,0,0,0.025862069,0.025862069,0.017241379,0.025862069,0.043103448,0,0.043103448,0.043103448,0.177966102,0.287879,1
1093,truthful,1,0,0.00952381,0.00952381,0.00952381,0.00952381,0.00952381,0,0.028571429,0.057142857,0.028571429,0.186915888,0.121212,1
207,truthful,1,0,0,0.048780488,0.12195122,0,0,0.12195122,0,0.12195122,0,0.268292683,0.090909,0
638,deceptive,0,0,0,0,0.0625,0.0625,0,0.0625,0,0.09375,0,0.242424242,0.060606,0
